test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines
c6a633fb-2c63-4bf9-a765-a6dc77dc9983,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,9244,8,1
c6a633fb-2c63-4bf9-a765-a6dc77dc9983,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11757,1000,1
c6a633fb-2c63-4bf9-a765-a6dc77dc9983,stgraph,smartbench,big,20,AgentHistory,edgesDirection,89,1,1
5da7f3b4-f432-4f71-a275-56c1f3410401,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,27,141,1
5da7f3b4-f432-4f71-a275-56c1f3410401,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6724,1000,1
5da7f3b4-f432-4f71-a275-56c1f3410401,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11761,1000,1
5da7f3b4-f432-4f71-a275-56c1f3410401,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,8735,8,1
5da7f3b4-f432-4f71-a275-56c1f3410401,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11796,1000,1
5da7f3b4-f432-4f71-a275-56c1f3410401,stgraph,smartbench,big,20,AgentHistory,edgesDirection,84,1,1
5a7c5443-4ec4-4b63-8189-6ae28c5655d4,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,27,141,1
5a7c5443-4ec4-4b63-8189-6ae28c5655d4,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6759,1000,1
5a7c5443-4ec4-4b63-8189-6ae28c5655d4,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11640,1000,1
5a7c5443-4ec4-4b63-8189-6ae28c5655d4,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,8909,8,1
5a7c5443-4ec4-4b63-8189-6ae28c5655d4,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11747,1000,1
5a7c5443-4ec4-4b63-8189-6ae28c5655d4,stgraph,smartbench,big,20,AgentHistory,edgesDirection,88,1,1
819d8c68-af83-4229-9364-41ce11d5757d,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,24,141,1
819d8c68-af83-4229-9364-41ce11d5757d,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6761,1000,1
819d8c68-af83-4229-9364-41ce11d5757d,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11718,1000,1
819d8c68-af83-4229-9364-41ce11d5757d,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,8658,8,1
819d8c68-af83-4229-9364-41ce11d5757d,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,12047,1000,1
819d8c68-af83-4229-9364-41ce11d5757d,stgraph,smartbench,big,20,AgentHistory,edgesDirection,83,1,1
c1de35f9-ea1f-4c54-92c0-7a681a7fcab3,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,26,141,1
c1de35f9-ea1f-4c54-92c0-7a681a7fcab3,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6736,1000,1
c1de35f9-ea1f-4c54-92c0-7a681a7fcab3,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11317,1000,1
c1de35f9-ea1f-4c54-92c0-7a681a7fcab3,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,8681,8,1
c1de35f9-ea1f-4c54-92c0-7a681a7fcab3,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11997,1000,1
c1de35f9-ea1f-4c54-92c0-7a681a7fcab3,stgraph,smartbench,big,20,AgentHistory,edgesDirection,84,1,1
b663a648-3d1d-43fd-985f-851d6865dea2,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,25,141,1
b663a648-3d1d-43fd-985f-851d6865dea2,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6782,1000,1
b663a648-3d1d-43fd-985f-851d6865dea2,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11651,1000,1
b663a648-3d1d-43fd-985f-851d6865dea2,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,9301,8,1
b663a648-3d1d-43fd-985f-851d6865dea2,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11225,1000,1
b663a648-3d1d-43fd-985f-851d6865dea2,stgraph,smartbench,big,20,AgentHistory,edgesDirection,84,1,1
cc631c4e-0577-4e05-a069-21b0ad744356,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,29,141,1
cc631c4e-0577-4e05-a069-21b0ad744356,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6719,1000,1
cc631c4e-0577-4e05-a069-21b0ad744356,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11745,1000,1
cc631c4e-0577-4e05-a069-21b0ad744356,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,8724,8,1
cc631c4e-0577-4e05-a069-21b0ad744356,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,12026,1000,1
cc631c4e-0577-4e05-a069-21b0ad744356,stgraph,smartbench,big,20,AgentHistory,edgesDirection,91,1,1
55a60558-9ac4-4017-8baf-2c755094eaa3,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,28,141,1
55a60558-9ac4-4017-8baf-2c755094eaa3,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6352,1000,1
55a60558-9ac4-4017-8baf-2c755094eaa3,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11761,1000,1
55a60558-9ac4-4017-8baf-2c755094eaa3,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,9246,8,1
55a60558-9ac4-4017-8baf-2c755094eaa3,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11718,1000,1
55a60558-9ac4-4017-8baf-2c755094eaa3,stgraph,smartbench,big,20,AgentHistory,edgesDirection,85,1,1
236734c4-7f4a-4da3-a9c5-8609be8cd820,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,29,141,1
236734c4-7f4a-4da3-a9c5-8609be8cd820,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6757,1000,1
236734c4-7f4a-4da3-a9c5-8609be8cd820,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11556,1000,1
236734c4-7f4a-4da3-a9c5-8609be8cd820,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,9272,8,1
236734c4-7f4a-4da3-a9c5-8609be8cd820,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11910,1000,1
236734c4-7f4a-4da3-a9c5-8609be8cd820,stgraph,smartbench,big,20,AgentHistory,edgesDirection,86,1,1
5e403068-0663-41dd-9721-f9d0988c53c2,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,29,141,1
5e403068-0663-41dd-9721-f9d0988c53c2,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6787,1000,1
5e403068-0663-41dd-9721-f9d0988c53c2,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11527,1000,1
5e403068-0663-41dd-9721-f9d0988c53c2,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,9196,8,1
5e403068-0663-41dd-9721-f9d0988c53c2,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11842,1000,1
5e403068-0663-41dd-9721-f9d0988c53c2,stgraph,smartbench,big,20,AgentHistory,edgesDirection,78,1,1
44b89def-a2f0-4cd2-8017-cad6c35ae382,stgraph,smartbench,big,20,EnvironmentCoverage,edgesDirection,27,141,1
44b89def-a2f0-4cd2-8017-cad6c35ae382,stgraph,smartbench,big,20,EnvironmentAggregate,edgesDirection,6845,1000,1
44b89def-a2f0-4cd2-8017-cad6c35ae382,stgraph,smartbench,big,20,MaintenanceOwners,edgesDirection,11173,1000,1
44b89def-a2f0-4cd2-8017-cad6c35ae382,stgraph,smartbench,big,20,EnvironmentOutlier,edgesDirection,9398,8,1
44b89def-a2f0-4cd2-8017-cad6c35ae382,stgraph,smartbench,big,20,AgentOutlier,edgesDirection,11986,1000,1
44b89def-a2f0-4cd2-8017-cad6c35ae382,stgraph,smartbench,big,20,AgentHistory,edgesDirection,84,1,1
e3421a73-3d63-4e07-ae64-3e8b4630f343,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,274,141,1
e3421a73-3d63-4e07-ae64-3e8b4630f343,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,8432,1000,1
e3421a73-3d63-4e07-ae64-3e8b4630f343,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,13970,1000,1
e3421a73-3d63-4e07-ae64-3e8b4630f343,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9839,8,1
e3421a73-3d63-4e07-ae64-3e8b4630f343,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,13110,1000,1
e3421a73-3d63-4e07-ae64-3e8b4630f343,stgraph,smartbench,big,24,AgentHistory,edgesDirection,88,1,1
79900016-04a2-430b-8e6d-241dd1494390,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,33,141,1
79900016-04a2-430b-8e6d-241dd1494390,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6957,1000,1
79900016-04a2-430b-8e6d-241dd1494390,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11601,1000,1
79900016-04a2-430b-8e6d-241dd1494390,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9619,8,1
79900016-04a2-430b-8e6d-241dd1494390,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,13128,1000,1
79900016-04a2-430b-8e6d-241dd1494390,stgraph,smartbench,big,24,AgentHistory,edgesDirection,83,1,1
b180be53-48b8-45bc-b0c0-ec614f8e6a2e,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,28,141,1
b180be53-48b8-45bc-b0c0-ec614f8e6a2e,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,7198,1000,1
b180be53-48b8-45bc-b0c0-ec614f8e6a2e,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,12380,1000,1
b180be53-48b8-45bc-b0c0-ec614f8e6a2e,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9748,8,1
b180be53-48b8-45bc-b0c0-ec614f8e6a2e,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,13221,1000,1
b180be53-48b8-45bc-b0c0-ec614f8e6a2e,stgraph,smartbench,big,24,AgentHistory,edgesDirection,77,1,1
867414cd-69e8-4a0e-8007-253f789308fd,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,27,141,1
867414cd-69e8-4a0e-8007-253f789308fd,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,7156,1000,1
867414cd-69e8-4a0e-8007-253f789308fd,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,12309,1000,1
867414cd-69e8-4a0e-8007-253f789308fd,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9064,8,1
867414cd-69e8-4a0e-8007-253f789308fd,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,12274,1000,1
867414cd-69e8-4a0e-8007-253f789308fd,stgraph,smartbench,big,24,AgentHistory,edgesDirection,86,1,1
70c2621a-8d8e-4463-b865-ab0a5c7bd357,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,27,141,1
70c2621a-8d8e-4463-b865-ab0a5c7bd357,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,7222,1000,1
70c2621a-8d8e-4463-b865-ab0a5c7bd357,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,12162,1000,1
70c2621a-8d8e-4463-b865-ab0a5c7bd357,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9576,8,1
70c2621a-8d8e-4463-b865-ab0a5c7bd357,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11899,1000,1
70c2621a-8d8e-4463-b865-ab0a5c7bd357,stgraph,smartbench,big,24,AgentHistory,edgesDirection,142,1,1
d989fb6f-7edc-4942-af52-893647124a64,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,28,141,1
d989fb6f-7edc-4942-af52-893647124a64,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6938,1000,1
d989fb6f-7edc-4942-af52-893647124a64,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11321,1000,1
d989fb6f-7edc-4942-af52-893647124a64,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9526,8,1
d989fb6f-7edc-4942-af52-893647124a64,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,12564,1000,1
d989fb6f-7edc-4942-af52-893647124a64,stgraph,smartbench,big,24,AgentHistory,edgesDirection,85,1,1
73552747-51fd-49d5-8114-bf7905a36b20,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,27,141,1
73552747-51fd-49d5-8114-bf7905a36b20,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6995,1000,1
73552747-51fd-49d5-8114-bf7905a36b20,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11519,1000,1
73552747-51fd-49d5-8114-bf7905a36b20,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9484,8,1
73552747-51fd-49d5-8114-bf7905a36b20,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,12584,1000,1
73552747-51fd-49d5-8114-bf7905a36b20,stgraph,smartbench,big,24,AgentHistory,edgesDirection,87,1,1
2ff23d4f-29af-45bf-af5a-470dee2506d5,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,28,141,1
2ff23d4f-29af-45bf-af5a-470dee2506d5,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6909,1000,1
2ff23d4f-29af-45bf-af5a-470dee2506d5,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11585,1000,1
2ff23d4f-29af-45bf-af5a-470dee2506d5,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,8735,8,1
2ff23d4f-29af-45bf-af5a-470dee2506d5,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,12059,1000,1
2ff23d4f-29af-45bf-af5a-470dee2506d5,stgraph,smartbench,big,24,AgentHistory,edgesDirection,87,1,1
0374ef6c-90ac-476d-aa41-2ef40500b59e,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,30,141,1
0374ef6c-90ac-476d-aa41-2ef40500b59e,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6673,1000,1
0374ef6c-90ac-476d-aa41-2ef40500b59e,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11561,1000,1
0374ef6c-90ac-476d-aa41-2ef40500b59e,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9285,8,1
0374ef6c-90ac-476d-aa41-2ef40500b59e,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11928,1000,1
0374ef6c-90ac-476d-aa41-2ef40500b59e,stgraph,smartbench,big,24,AgentHistory,edgesDirection,83,1,1
1faca87c-93a9-482a-af5a-99de879b9ef4,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,27,141,1
1faca87c-93a9-482a-af5a-99de879b9ef4,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6693,1000,1
1faca87c-93a9-482a-af5a-99de879b9ef4,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11578,1000,1
1faca87c-93a9-482a-af5a-99de879b9ef4,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,8917,8,1
1faca87c-93a9-482a-af5a-99de879b9ef4,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,12009,1000,1
1faca87c-93a9-482a-af5a-99de879b9ef4,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
7ee8654c-a346-45e8-904e-0e88403d9079,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,27,141,1
7ee8654c-a346-45e8-904e-0e88403d9079,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6732,1000,1
7ee8654c-a346-45e8-904e-0e88403d9079,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11945,1000,1
7ee8654c-a346-45e8-904e-0e88403d9079,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9249,8,1
7ee8654c-a346-45e8-904e-0e88403d9079,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,12489,1000,1
7ee8654c-a346-45e8-904e-0e88403d9079,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
ef467c3d-40e7-4995-9a37-fd4f539e9de6,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,30,141,1
ef467c3d-40e7-4995-9a37-fd4f539e9de6,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6709,1000,1
ef467c3d-40e7-4995-9a37-fd4f539e9de6,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11647,1000,1
ef467c3d-40e7-4995-9a37-fd4f539e9de6,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,8582,8,1
ef467c3d-40e7-4995-9a37-fd4f539e9de6,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11925,1000,1
ef467c3d-40e7-4995-9a37-fd4f539e9de6,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
a8d390bb-0b8e-4b05-a459-2ba64820e481,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,24,141,1
a8d390bb-0b8e-4b05-a459-2ba64820e481,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6656,1000,1
a8d390bb-0b8e-4b05-a459-2ba64820e481,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11867,1000,1
a8d390bb-0b8e-4b05-a459-2ba64820e481,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9001,8,1
a8d390bb-0b8e-4b05-a459-2ba64820e481,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11868,1000,1
a8d390bb-0b8e-4b05-a459-2ba64820e481,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
2461135d-dda9-439b-b5b3-6abd1ec54d11,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,24,141,1
2461135d-dda9-439b-b5b3-6abd1ec54d11,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6689,1000,1
2461135d-dda9-439b-b5b3-6abd1ec54d11,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11144,1000,1
2461135d-dda9-439b-b5b3-6abd1ec54d11,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,8927,8,1
2461135d-dda9-439b-b5b3-6abd1ec54d11,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11348,1000,1
2461135d-dda9-439b-b5b3-6abd1ec54d11,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
2b6c1165-5371-4959-b6e3-add9ebb62650,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,30,141,1
2b6c1165-5371-4959-b6e3-add9ebb62650,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6693,1000,1
2b6c1165-5371-4959-b6e3-add9ebb62650,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11700,1000,1
2b6c1165-5371-4959-b6e3-add9ebb62650,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9264,8,1
2b6c1165-5371-4959-b6e3-add9ebb62650,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11734,1000,1
2b6c1165-5371-4959-b6e3-add9ebb62650,stgraph,smartbench,big,24,AgentHistory,edgesDirection,85,1,1
1bb94b76-44e5-4ad3-a775-b99be3d2a15e,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,30,141,1
1bb94b76-44e5-4ad3-a775-b99be3d2a15e,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6478,1000,1
1bb94b76-44e5-4ad3-a775-b99be3d2a15e,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,10889,1000,1
1bb94b76-44e5-4ad3-a775-b99be3d2a15e,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,8645,8,1
1bb94b76-44e5-4ad3-a775-b99be3d2a15e,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11912,1000,1
1bb94b76-44e5-4ad3-a775-b99be3d2a15e,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
da210e9f-9afc-4cef-a065-e0bc0a0434d5,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,29,141,1
da210e9f-9afc-4cef-a065-e0bc0a0434d5,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6646,1000,1
da210e9f-9afc-4cef-a065-e0bc0a0434d5,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11551,1000,1
da210e9f-9afc-4cef-a065-e0bc0a0434d5,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9216,8,1
da210e9f-9afc-4cef-a065-e0bc0a0434d5,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11839,1000,1
da210e9f-9afc-4cef-a065-e0bc0a0434d5,stgraph,smartbench,big,24,AgentHistory,edgesDirection,87,1,1
f049e495-95fc-436d-8b0c-cd4f7858be6d,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,28,141,1
f049e495-95fc-436d-8b0c-cd4f7858be6d,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6304,1000,1
f049e495-95fc-436d-8b0c-cd4f7858be6d,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11729,1000,1
f049e495-95fc-436d-8b0c-cd4f7858be6d,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9296,8,1
f049e495-95fc-436d-8b0c-cd4f7858be6d,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11781,1000,1
f049e495-95fc-436d-8b0c-cd4f7858be6d,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
17cfdcf2-2d36-4dcc-a222-caa14e76c749,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,23,141,1
17cfdcf2-2d36-4dcc-a222-caa14e76c749,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6683,1000,1
17cfdcf2-2d36-4dcc-a222-caa14e76c749,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11693,1000,1
17cfdcf2-2d36-4dcc-a222-caa14e76c749,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9224,8,1
17cfdcf2-2d36-4dcc-a222-caa14e76c749,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11578,1000,1
17cfdcf2-2d36-4dcc-a222-caa14e76c749,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
45d43592-2574-4c03-8d0d-c7e91cb6f529,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,26,141,1
45d43592-2574-4c03-8d0d-c7e91cb6f529,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6729,1000,1
45d43592-2574-4c03-8d0d-c7e91cb6f529,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11695,1000,1
45d43592-2574-4c03-8d0d-c7e91cb6f529,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9268,8,1
45d43592-2574-4c03-8d0d-c7e91cb6f529,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11992,1000,1
45d43592-2574-4c03-8d0d-c7e91cb6f529,stgraph,smartbench,big,24,AgentHistory,edgesDirection,84,1,1
3bcad493-b3cc-4b1a-966a-821918930f99,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,28,141,1
3bcad493-b3cc-4b1a-966a-821918930f99,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6784,1000,1
3bcad493-b3cc-4b1a-966a-821918930f99,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11798,1000,1
3bcad493-b3cc-4b1a-966a-821918930f99,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9347,8,1
3bcad493-b3cc-4b1a-966a-821918930f99,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11889,1000,1
3bcad493-b3cc-4b1a-966a-821918930f99,stgraph,smartbench,big,24,AgentHistory,edgesDirection,81,1,1
31938965-fee1-459b-a3ab-ea390d9f6cdc,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,24,141,1
31938965-fee1-459b-a3ab-ea390d9f6cdc,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6571,1000,1
31938965-fee1-459b-a3ab-ea390d9f6cdc,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11615,1000,1
31938965-fee1-459b-a3ab-ea390d9f6cdc,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9151,8,1
31938965-fee1-459b-a3ab-ea390d9f6cdc,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11955,1000,1
31938965-fee1-459b-a3ab-ea390d9f6cdc,stgraph,smartbench,big,24,AgentHistory,edgesDirection,77,1,1
2e866b53-c593-48e1-99f5-bf55c91923db,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,28,141,1
2e866b53-c593-48e1-99f5-bf55c91923db,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6604,1000,1
2e866b53-c593-48e1-99f5-bf55c91923db,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11573,1000,1
2e866b53-c593-48e1-99f5-bf55c91923db,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9321,8,1
2e866b53-c593-48e1-99f5-bf55c91923db,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11679,1000,1
2e866b53-c593-48e1-99f5-bf55c91923db,stgraph,smartbench,big,24,AgentHistory,edgesDirection,76,1,1
6fbde152-4d6c-4ce0-97cf-31700e11315a,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,26,141,1
6fbde152-4d6c-4ce0-97cf-31700e11315a,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6753,1000,1
6fbde152-4d6c-4ce0-97cf-31700e11315a,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11654,1000,1
6fbde152-4d6c-4ce0-97cf-31700e11315a,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9206,8,1
6fbde152-4d6c-4ce0-97cf-31700e11315a,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11802,1000,1
6fbde152-4d6c-4ce0-97cf-31700e11315a,stgraph,smartbench,big,24,AgentHistory,edgesDirection,88,1,1
cd64df88-6abc-4502-8ac9-6efe338b1fa0,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,25,141,1
cd64df88-6abc-4502-8ac9-6efe338b1fa0,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6736,1000,1
cd64df88-6abc-4502-8ac9-6efe338b1fa0,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11549,1000,1
cd64df88-6abc-4502-8ac9-6efe338b1fa0,stgraph,smartbench,big,24,EnvironmentOutlier,edgesDirection,9285,8,1
cd64df88-6abc-4502-8ac9-6efe338b1fa0,stgraph,smartbench,big,24,AgentOutlier,edgesDirection,11947,1000,1
cd64df88-6abc-4502-8ac9-6efe338b1fa0,stgraph,smartbench,big,24,AgentHistory,edgesDirection,87,1,1
25a8a0b2-209f-4092-9bba-f17bf2635908,stgraph,smartbench,big,24,EnvironmentCoverage,edgesDirection,24,141,1
25a8a0b2-209f-4092-9bba-f17bf2635908,stgraph,smartbench,big,24,EnvironmentAggregate,edgesDirection,6694,1000,1
25a8a0b2-209f-4092-9bba-f17bf2635908,stgraph,smartbench,big,24,MaintenanceOwners,edgesDirection,11865,1000,1
